Instance,Runtime (seconds),Feasible,Profit,Error
lrc103C.txt,0.67,No,-inf,"[Error running script: Command '['python3', 'main.py', '--instance_path', '/home/akkermanfr/competition_master/Instances/lrc103C.txt']' returned non-zero exit status 1.. Details: Traceback (most recent call last):
  File ""/home/akkermanfr/repos/tlm-assignment-2-furniture-distribution-company-submissions/tlm-assignment-2-furniture-distribution-company-group-10/Group10/main.py"", line 98, in <module>
    sol = main(instance, strategy, instanceNR)
  File ""/home/akkermanfr/repos/tlm-assignment-2-furniture-distribution-company-submissions/tlm-assignment-2-furniture-distribution-company-group-10/Group10/main.py"", line 48, in main
    computed_routes, acceptance_ratio_list = local.simulated_annealing(instanceNR)
  File ""/home/akkermanfr/repos/tlm-assignment-2-furniture-distribution-company-submissions/tlm-assignment-2-furniture-distribution-company-group-10/Group10/local_search.py"", line 117, in simulated_annealing
    neighbor_solution = self.get_neighbor_solution(current_solution)
  File ""/home/akkermanfr/repos/tlm-assignment-2-furniture-distribution-company-submissions/tlm-assignment-2-furniture-distribution-company-group-10/Group10/local_search.py"", line 81, in get_neighbor_solution
    neighbor_routes['routes'][route2_index].insert(place_to_insert_delivery,{""node_id"": neighbor_routes['routes'][route1_index][node1_index_delivery]['node_id'], ""waiting_time"": neighbor_routes['routes'][route1_index][node1_index_delivery]['waiting_time']})         #move from route 1 to route 2
UnboundLocalError: local variable 'node1_index_delivery' referenced before assignment
]"
lrc303C.txt,0.64,No,-inf,"[Error running script: Command '['python3', 'main.py', '--instance_path', '/home/akkermanfr/competition_master/Instances/lrc303C.txt']' returned non-zero exit status 1.. Details: Traceback (most recent call last):
  File ""/home/akkermanfr/repos/tlm-assignment-2-furniture-distribution-company-submissions/tlm-assignment-2-furniture-distribution-company-group-10/Group10/main.py"", line 98, in <module>
    sol = main(instance, strategy, instanceNR)
  File ""/home/akkermanfr/repos/tlm-assignment-2-furniture-distribution-company-submissions/tlm-assignment-2-furniture-distribution-company-group-10/Group10/main.py"", line 48, in main
    computed_routes, acceptance_ratio_list = local.simulated_annealing(instanceNR)
  File ""/home/akkermanfr/repos/tlm-assignment-2-furniture-distribution-company-submissions/tlm-assignment-2-furniture-distribution-company-group-10/Group10/local_search.py"", line 117, in simulated_annealing
    neighbor_solution = self.get_neighbor_solution(current_solution)
  File ""/home/akkermanfr/repos/tlm-assignment-2-furniture-distribution-company-submissions/tlm-assignment-2-furniture-distribution-company-group-10/Group10/local_search.py"", line 81, in get_neighbor_solution
    neighbor_routes['routes'][route2_index].insert(place_to_insert_delivery,{""node_id"": neighbor_routes['routes'][route1_index][node1_index_delivery]['node_id'], ""waiting_time"": neighbor_routes['routes'][route1_index][node1_index_delivery]['waiting_time']})         #move from route 1 to route 2
UnboundLocalError: local variable 'node1_index_delivery' referenced before assignment
]"
lrc203C.txt,0.64,No,-inf,"[Error running script: Command '['python3', 'main.py', '--instance_path', '/home/akkermanfr/competition_master/Instances/lrc203C.txt']' returned non-zero exit status 1.. Details: Traceback (most recent call last):
  File ""/home/akkermanfr/repos/tlm-assignment-2-furniture-distribution-company-submissions/tlm-assignment-2-furniture-distribution-company-group-10/Group10/main.py"", line 98, in <module>
    sol = main(instance, strategy, instanceNR)
  File ""/home/akkermanfr/repos/tlm-assignment-2-furniture-distribution-company-submissions/tlm-assignment-2-furniture-distribution-company-group-10/Group10/main.py"", line 48, in main
    computed_routes, acceptance_ratio_list = local.simulated_annealing(instanceNR)
  File ""/home/akkermanfr/repos/tlm-assignment-2-furniture-distribution-company-submissions/tlm-assignment-2-furniture-distribution-company-group-10/Group10/local_search.py"", line 117, in simulated_annealing
    neighbor_solution = self.get_neighbor_solution(current_solution)
  File ""/home/akkermanfr/repos/tlm-assignment-2-furniture-distribution-company-submissions/tlm-assignment-2-furniture-distribution-company-group-10/Group10/local_search.py"", line 81, in get_neighbor_solution
    neighbor_routes['routes'][route2_index].insert(place_to_insert_delivery,{""node_id"": neighbor_routes['routes'][route1_index][node1_index_delivery]['node_id'], ""waiting_time"": neighbor_routes['routes'][route1_index][node1_index_delivery]['waiting_time']})         #move from route 1 to route 2
UnboundLocalError: local variable 'node1_index_delivery' referenced before assignment
]"
