Instance,Runtime (seconds),Feasible,Profit,Error
lrc103C.txt,2.06,Yes,40816.22451429826,[]
lrc303C.txt,11.70,Yes,120541.55792644148,[]
lrc203C.txt,6.07,Yes,81342.97402741047,[]
