Instance,Runtime (seconds),Feasible,Profit,Error
lrc53B.txt,0.03,No,-inf,"[Error running script: Command '['python3', 'main.py', '--instance_path', '/home/akkermanfr/competition_master/Instances/lrc53B.txt']' returned non-zero exit status 1.. Details: Traceback (most recent call last):
  File ""/home/akkermanfr/repos/tlm-assignment-2-furniture-distribution-company-submissions/tlm-assignment-2-furniture-distribution-company-group-2/Group2/main.py"", line 8, in <module>
    from helper import plot_routes, read_instance, calculate_euclidean_distance, parse_instance, generate_random_routes_from_instance, check_solution_feasibility, total_profit_with_penalties 
  File ""/home/akkermanfr/repos/tlm-assignment-2-furniture-distribution-company-submissions/tlm-assignment-2-furniture-distribution-company-group-2/Group2/helper.py"", line 7, in <module>
    import matplotlib.pyplot as plt
ModuleNotFoundError: No module named 'matplotlib'
]"
lrc103B.txt,0.03,No,-inf,"[Error running script: Command '['python3', 'main.py', '--instance_path', '/home/akkermanfr/competition_master/Instances/lrc103B.txt']' returned non-zero exit status 1.. Details: Traceback (most recent call last):
  File ""/home/akkermanfr/repos/tlm-assignment-2-furniture-distribution-company-submissions/tlm-assignment-2-furniture-distribution-company-group-2/Group2/main.py"", line 8, in <module>
    from helper import plot_routes, read_instance, calculate_euclidean_distance, parse_instance, generate_random_routes_from_instance, check_solution_feasibility, total_profit_with_penalties 
  File ""/home/akkermanfr/repos/tlm-assignment-2-furniture-distribution-company-submissions/tlm-assignment-2-furniture-distribution-company-group-2/Group2/helper.py"", line 7, in <module>
    import matplotlib.pyplot as plt
ModuleNotFoundError: No module named 'matplotlib'
]"
lrc303B.txt,0.03,No,-inf,"[Error running script: Command '['python3', 'main.py', '--instance_path', '/home/akkermanfr/competition_master/Instances/lrc303B.txt']' returned non-zero exit status 1.. Details: Traceback (most recent call last):
  File ""/home/akkermanfr/repos/tlm-assignment-2-furniture-distribution-company-submissions/tlm-assignment-2-furniture-distribution-company-group-2/Group2/main.py"", line 8, in <module>
    from helper import plot_routes, read_instance, calculate_euclidean_distance, parse_instance, generate_random_routes_from_instance, check_solution_feasibility, total_profit_with_penalties 
  File ""/home/akkermanfr/repos/tlm-assignment-2-furniture-distribution-company-submissions/tlm-assignment-2-furniture-distribution-company-group-2/Group2/helper.py"", line 7, in <module>
    import matplotlib.pyplot as plt
ModuleNotFoundError: No module named 'matplotlib'
]"
