Instance,Runtime (seconds),Feasible,Profit,Error
lrc53B.txt,0.90,No,-inf,[No RESULT line found]
lrc103B.txt,1.25,No,-inf,[No RESULT line found]
lrc303B.txt,2.83,No,-inf,[No RESULT line found]
