Instance,Runtime (seconds),Feasible,Profit,Error
lrc53B.txt,920.08,No,-inf,"[Error running script: Command '['python3', 'main.py', '--instance_path', '/home/akkermanfr/competition_master/Instances/lrc53B.txt']' timed out after 920 seconds. Details: No error details available.]"
lrc103B.txt,920.08,No,-inf,"[Error running script: Command '['python3', 'main.py', '--instance_path', '/home/akkermanfr/competition_master/Instances/lrc103B.txt']' timed out after 920 seconds. Details: No error details available.]"
lrc303B.txt,920.09,No,-inf,"[Error running script: Command '['python3', 'main.py', '--instance_path', '/home/akkermanfr/competition_master/Instances/lrc303B.txt']' timed out after 920 seconds. Details: No error details available.]"
